Az_deg,El_deg,Gain_dBi,Gain_linear
80,-25,0.247887929968141,1.05873871192564
80,-20,0.434353154013578,1.10518584876225
80,-15,0.558352494576928,1.13719580632138
80,-10,0.624691665843073,1.15470000204742
80,-5,0.636574767283177,1.15786380152736
80,0,0.595769984291497,1.14703586761904
80,5,0.502765948737329,1.12273327664771
80,10,0.356916825819045,1.08565461434727
80,15,0.156566423584651,1.03670845945884
80,20,-0.100863224685733,0.977042999869175
80,25,-0.418835629362444,0.908063955164153
80,30,-0.80173285058504,0.831431960571047
80,35,-1.25497232546547,0.749036131576293
80,40,-1.78521590810102,0.662946388685498
80,45,-2.40066467287218,0.575351874959031
80,50,-3.11139669389831,0.488495233691225
80,55,-3.92961277106766,0.404611966407485
80,60,-4.86941319187396,0.325880730237918
80,65,-5.9450795125586,0.254385321871125
80,70,-7.16508943219903,0.192083940641157
